city,area,street,street_number,address,rooms,kvm,price,day_of_month_sold,month_sold_swedish,year_sold,asking_price,avgift,type,floor,running_costs,year_built,hoa,agent_name,agency
Nacka,Sickla,Atlasvägen,43,Atlasvägen 43 2 tr,1.5,26.5,2170000,19,februari,2015,1850000,1612,LägenhetLägenhet,2,1800,1955,Brf Diagonalen, Olof Edelsvard , Länsförsäkringar Fastighetsförmedling Nacka 
Solna,Råsunda,Backvägen,9,Backvägen 9 4 tr,1,20,1730000,19,februari,2015,1730000,1204,LägenhetLägenhet,4,4200,1954,Lövdalen 1, Markus Elias , Länsförsäkringar Fastighetsförmedling Solna 
Nacka,Ektorp,Edinsvägen,5,Edinsvägen 5,2,58.5,2260000,19,februari,2015,1990000,2715,LägenhetLägenhet,NA,3800,1960,Brf Skogshöjden i Nacka, Johan Stenis , Fastighetsbyrån Nacka 
Stockholms,Gröndal,Fregattvägen,75,Fregattvägen 75 2 tr,2,47,2250000,19,februari,2015,2195000,3857,LägenhetLägenhet,2,4908,1944,NA, Charlotta Wagell , Mäklarhuset Liljeholmen 
Nacka,Nacka,Stensövägen,5,Stensövägen 5 4 tr,1,18,1250000,19,februari,2015,1250000,1185,LägenhetLägenhet,4,3408,1971,NA, Peter Ramani , Mäklarhuset Älta 
Solna,Ritorp,Enköpingsvägen,3,Enköpingsvägen 3A,2,54,2015000,19,februari,2015,1795000,3010,LägenhetLägenhet,NA,7200,1946,BRF Järvakrogen, Mikael Grans , Fastighetsbyrån Solna 
Nacka,Strandparksområdet,Stensövägen,20,Stensövägen 20 1 tr,2,59,2450000,19,februari,2015,1995000,3392,LägenhetLägenhet,1,7104,2011,NA, Jörgen Lundgren , Mäklarhuset Älta 
Stockholms,Vällingby,Abiskovägen,6,Abiskovägen 6 3 tr,3,70,2410000,19,februari,2015,2250000,3558,LägenhetLägenhet,3,NA,1954,Kapprocken, Ulrika Biewald , HusmanHagberg VällingbyHässelbySpånga 
Stockholms,Aspudden,Pilgrimsvägen,54,Pilgrimsvägen 54 A 1 tr,2,44,2500000,19,februari,2015,2295000,2378,LägenhetLägenhet,1,NA,1939,Hsbs Brf Vandraren, Hanna Ringstrom , Fastighetsbyrån HägerstenÄlvsjö 
Sundbybergs,Hallonbergen,Hallonbergsplan,18,Hallonbergsplan 18 2 tr,1.5,42,2090000,19,februari,2015,1695000,1688,LägenhetLägenhet,2,3758,1972,Brf Kompassen 1, Ramin Jahangiri , Fastighetsbyrån Solna 
Nacka,Jarlaberg,Trillans väg,36,Trillans väg 36,2,63,2110000,19,februari,2015,1695000,4510,LägenhetLägenhet,NA,5300,1990,HSB:s Brf Uttern Nr 284 I Nacka, Sandra Enasen , Fastighetsbyrån Nacka 
Sundbybergs,Sundbyberg/Ör,Kavaljersbacken,4,Kavaljersbacken 4,1,24.5,1375000,19,februari,2015,1195000,1109,LägenhetLägenhet,NA,NA,1965,Brf Kavaljersbacken, Michelle Colegate , Notar 
Stockholms,Kungsholmen,Sankt Göransgatan,153,Sankt Göransgatan 153,1,22.5,2100000,19,februari,2015,1700000,1427,LägenhetLägenhet,NA,2504,1950,NA, Magnus Jansson , Erik Olsson Fastighetsförmedling 
Nacka,Ektorp,Edinsvägen,16,Edinsvägen 16,3,74.5,2410000,19,februari,2015,1995000,4505,LägenhetLägenhet,NA,3000,1960,Brf Ektorp, Henrik Lindkvist , Länsförsäkringar Fastighetsförmedling Nacka 
Stockholms,Kungsholmen/,Strålgatan,23,Strålgatan 23 2 tr,1,30,2400000,18,februari,2015,1975000,2593,LägenhetLägenhet,2,NA,1939,Brf Strålgatan 21-23, Jan Borild , Bostadsrättsspecialisten 
Stockholms,Årsta,Långhalsvägen,24,Långhalsvägen 24 3 tr,1,36.8,2010000,18,februari,2015,2010000,2627,LägenhetLägenhet,3,4200,NA,Brf Stockholmshus nr 8, Maria Ragnarsson , Notar 
Stockholms,Bromma,Drachmannsgatan,15,Drachmannsgatan 15,1,30,1700000,18,februari,2015,1290000,1387,LägenhetLägenhet,NA,7440,1951,Brf Smålänningen 3, Andreas Nilsson , Notar 
Solna,Råsunda,Rosstigen,7,Rosstigen 7 2tr,1,25,2010000,18,februari,2015,1750000,1779,LägenhetLägenhet,2,4200,1939,Brf Poppeln 7, Amed Yildirim , SkandiaMäklarna Kista 
Stockholms,Årsta,Orrfjärdsgränd,16,Orrfjärdsgränd 16,1,39.5,2400000,18,februari,2015,2400000,2464,LägenhetLägenhet,NA,3600,1963,Riksbyggen Brf Stockholmshus Nr 19, Tobias Magnusson , Länsförsäkringar Fastighetsförmedling Stockholm Enskede 
Stockholms,Johannesfred,Stångjärnsvägen,14,Stångjärnsvägen 14,2,46,2160000,18,februari,2015,1950000,2401,LägenhetLägenhet,NA,NA,1946,Järnstämpeln 5, Peter Bromma , Svensk Fastighetsförmedling 
Stockholms,Bromma,Knypplerskevägen,24,Knypplerskevägen 24,2,55,2500000,18,februari,2015,2190000,3701,LägenhetLägenhet,NA,4968,1944,HSB:s Brf Dynan i Bromma, Lina Asp , Notar 
Nacka,Eknäs,Höjdvägen,3,Höjdvägen 3A,1,30,1530000,18,februari,2015,1295000,1936,LägenhetLägenhet,NA,3245,1963,HSB Brf Eknäs i Nacka, Ragnhild Sjöberg , HusmanHagberg Nacka 
Stockholms,Hässelby,Astrakangatan,110,Astrakangatan 110 D,2,60,1770000,18,februari,2015,1495000,4678,LägenhetLägenhet,NA,NA,2006,Brf Astrakangatan, Ulrika Biewald , HusmanHagberg VällingbyHässelbySpånga 
Sundbybergs,Centrala,Tulegatan,73,Tulegatan 73 1 tr,2,55,2495000,18,februari,2015,2495000,2720,LägenhetLägenhet,1,3800,1944,Brf Källsprånget 1, Ramin Jahangiri , Fastighetsbyrån Solna 
Stockholms,Stockholms,Mörsilsgatan,18,Mörsilsgatan 18,1,41,1700000,18,februari,2015,1495000,2334,LägenhetLägenhet,NA,2440,1955,Brf Skrivkortet 2, Jannike Swacke , Svenska Mäklarhuset Vällingby 
Stockholms,Gröndal,Lustigkullavägen,4,Lustigkullavägen 4 4  tr,1,20,2210000,18,februari,2015,1395000,981,LägenhetLägenhet,4,1500,1913,Brf Lustigkullan, Victor Wadström , Fastighetsbyrån HägerstenÄlvsjö 
Stockholms,Hammarby,Båtbyggargatan,3,Båtbyggargatan 3 2tr,1,36,2500000,18,februari,2015,2195000,3138,LägenhetLägenhet,2,NA,2008,Riksbyggens BRF Båtbyggaren, Lena Kofoed , Fastighetsbyrån Hammarby Sjöstad 
Stockholms,Söderberga,Söderberga allé,17,Söderberga allé 17,2,54,1780000,18,februari,2015,1495000,3898,LägenhetLägenhet,NA,3600,1999,Brf Söderberga Allé, Anna Olofson , Fastighetsbyrån Bromma 
Sundbybergs,Brotorp,Vinthundsgatan,1,Vinthundsgatan 1 2 tr,2,40,2050000,18,februari,2015,1995000,2697,LägenhetLägenhet,2,NA,2009,Brf Trädgårdsporten i Järvastaden, Marcus Norman , Fastighetsbyrån Solna 
Stockholms,Sofia,Erstagatan,22,Erstagatan 22 2tr,1,25.7,2330000,18,februari,2015,1995000,1677,LägenhetLägenhet,2,3400,1939,Brf Veken 1, Marit Nordin , Fastighetsbyrån Södermalm 
Stockholms,Bromma,Björkbacksvägen,12,Björkbacksvägen 12,2,45,1890000,18,februari,2015,1595000,3941,LägenhetLägenhet,NA,NA,1939,HSB:s Brf Förmannen i Stockholm, Noomi Franzén , Svenska Mäklarhuset Bromma 
Stockholms,Blackeberg,Holbergsgatan,34,Holbergsgatan 34,3,66,2395000,18,februari,2015,2395000,2571,LägenhetLägenhet,NA,8225,1951,Brf Smålänningen 3, Anna Olofson , Fastighetsbyrån Bromma 
Nacka,Västra,Ormingeringen,49,Ormingeringen 49A entréplan,1.5,45,1700000,18,februari,2015,1450000,2788,LägenhetLägenhet,NA,2400,1969,HSB:s Brf Turkosen i Nacka, Magnus Wangerheim , Fastighetsbyrån Nacka 
Stockholms,Bromma,Mariehällsvägen,7,Mariehällsvägen 7 3tr,2,39.5,2380000,18,februari,2015,1895000,1909,LägenhetLägenhet,3,4750,1944,Brf Minnet 12, Marcus Hjelte , Svenska Mäklarhuset Bromma 
Stockholms,Sofia,Ringvägen,124,Ringvägen 124 3 tr,1,21.5,2175000,18,februari,2015,1750000,1232,LägenhetLägenhet,3,6000,1964,HSB:s Brf Masken i Stockholm, Emilia Grund , Fastighetsbyrån Södermalm 
Stockholms,Hässelby,Astrakangatan,109,Astrakangatan 109 1 tr,3,73,1935000,18,februari,2015,1750000,4535,LägenhetLägenhet,1,5400,NA,NA, Cecilia Heikkilä , BOSTHLM Fastighetsmäklare AB 
Stockholms,Bromma,Spångavägen,32,Spångavägen 32,2,56,2300000,17,februari,2015,2300000,3870,LägenhetLägenhet,NA,NA,1940,Brf Flossamattan 32, Carlstedt , HusmanHagberg Bromma 
Stockholms,Bromma,Almstigen,5,Almstigen 5,2,41,1890000,17,februari,2015,1595000,3066,LägenhetLägenhet,NA,4800,1944,HSB:s Brf Lödaren, Joel Beckfriis , HusmanHagberg Bromma 
Stockholms,Gröndal,Fregattvägen,62,Fregattvägen 62 3 tr,1.5,41,2250000,17,februari,2015,1995000,2434,LägenhetLägenhet,3,5400,1940,Brf Fregatten 56-68, Peter Backlund , Länsförsäkringar Fastighetsförmedling Stockholm Hägersten 
Stockholms,Annedal,Annedalsvägen,26,Annedalsvägen 26,2,48.5,2350000,17,februari,2015,1995000,3303,LägenhetLägenhet,NA,NA,2011,Brf Åparken, Karolina Miramadi , MOHV Stockholm AB 
Stockholms,Kungsholmen,Gjutargatan,12,Gjutargatan 12 5 tr,1,24,2410000,17,februari,2015,2410000,1303,LägenhetLägenhet,5,4200,1931,Brf Skutan 26, Sarah Osterling , SkandiaMäklarna Stockholm Kungsholmen 
Stockholms,Stockholms,Mörsilsgatan,18,Mörsilsgatan 18 3 tr,3,68,2240000,17,februari,2015,2095000,3338,LägenhetLägenhet,3,240,1955,Brf Skrivkortet 2, Jannike Swacke , Svenska Mäklarhuset Vällingby 
Stockholms,Skärmarbrink,Pelargatan,7,Pelargatan 7 7tr,1,24,2200000,17,februari,2015,1750000,1107,LägenhetLägenhet,7,3264,1942,Brf Pilastern nr 1, Johan Hammarbyhojden , Svensk Fastighetsförmedling 
Stockholms,Södermalm,Metargatan,9,Metargatan 9 15tr,1,23,2300000,17,februari,2015,1850000,1500,LägenhetLägenhet,15,5976,1930,Brf Långreven 16, Stephen Sodermalm , Svensk Fastighetsförmedling 
Solna,Råsunda/Solna,Östervägen,14,Östervägen 14B 4 tr,1,41,2380000,17,februari,2015,1995000,2486,LägenhetLägenhet,4,4800,1938,Brf Östervägen 14 Solna, Sandra Persson , SkandiaMäklarna Solna 
Stockholms,Årsta,Årstavägen,68,Årstavägen 68,2,56,2460000,17,februari,2015,2350000,3464,LägenhetLägenhet,NA,NA,1946,Brf Svärdlången 6, Sara Kristensen , Svensk Fastighetsförmedling 
Sundbybergs,Duvbo,Ekovägen,45,Ekovägen 45 F,2,47,2100000,17,februari,2015,1795000,3367,LägenhetLägenhet,NA,4416,2006,BRF Drömlyan 2, Ramin Jahangiri , Fastighetsbyrån Solna 
Stockholms,Vällingby,Östersundsgatan,7,Östersundsgatan 7 Plan 9,2,54,2000000,17,februari,2015,1895000,2925,LägenhetLägenhet,NA,NA,1957,Brf: Råck16, Robert Thunér , Fastighetsbyrån Vällingby 
Stockholms,Kungsholmen,Gyllenborgsgatan,22,Gyllenborgsgatan 22 2tr,1,21.5,2130000,17,februari,2015,1795000,1528,LägenhetLägenhet,2,6000,1926,Brf Kalkonen, Erik Sandh , HusmanHagberg Kungsholmen 
Solna,Solna/Skytteholm,Framnäsbacken,22,Framnäsbacken 22 4tr,2,51,2330000,17,februari,2015,2095000,1978,LägenhetLägenhet,4,3800,1964,BRF Ingenjören 3, Armin Siggesjo , Fastighetsbyrån Solna 
Solna,Karolinska,Fogdevreten,10,Fogdevreten 10,1,34,2000000,17,februari,2015,2000000,0,LägenhetLägenhet,NA,5140,1972,Brf Tomteboda 1, Sam Edvinsson , Fastighetsbyrån Solna 
Stockholms,Hornstull,Drakenbergsgatan,21,Drakenbergsgatan 21,1,30,2250000,16,februari,2015,1975000,1531,LägenhetLägenhet,NA,1500,NA,NA, Adam Göthe , Mäklarhuset Stockholm Innerstan 
Stockholms,Vällingby,Östersundsgatan,7,Östersundsgatan 7 Plan 4,1,54,1925000,16,februari,2015,1895000,2925,LägenhetLägenhet,NA,4400,1957,Brf: Råck16, Alex Baz , Fastighetsbyrån Vällingby 
Sundbybergs,Centrala,Svalgränd,3,Svalgränd 3C,1.5,36,2310000,15,februari,2015,1995000,2415,LägenhetLägenhet,NA,3000,1932,BRF Svalgränd 3, Marcus Norman , Fastighetsbyrån Solna 
Sundbybergs,Ursvik,Gamla Enköpingsvägen,174,Gamla Enköpingsvägen 174,2,47.5,2300000,15,februari,2015,2100000,2512,LägenhetLägenhet,NA,3900,2014,Brf Gläntan i Syd, Gabriel Hadad , Fastighetsbyrån Solna 
Solna,Bergshamra,Lostigen,8,Lostigen 8 1tr,3,66,2500000,14,februari,2015,2295000,2541,LägenhetLägenhet,1,NA,NA,HSB Bergshamra, Johan Vikstrom , Länsförsäkringar Fastighetsförmedling Solna 
Nacka,Alphyddan,Alphyddevägen,9,Alphyddevägen 9 3 tr,2,38.4,2450000,14,februari,2015,2150000,1831,LägenhetLägenhet,3,5400,1962,Brf Alphyddan, Sandra Enasen , Fastighetsbyrån Nacka 
Stockholms,Lilla,Essinge Brogata,18,Essinge Brogata 18 2tr,1,37,2350000,13,februari,2015,2175000,2258,LägenhetLägenhet,2,5496,1939,Brf Primusbacken, Josef Hallstrom , Notar 
Stockholms,Bromma,Söderberga Allé,60,Söderberga Allé 60 1 tr,2,58,1520000,13,februari,2015,1495000,3987,LägenhetLägenhet,1,2496,1995,NA, Johan Sionas , Mäklarhuset Ekerö 
Solna,Huvudsta,Göran Perssons väg,19,Göran Perssons väg 19,1,44,2100000,13,februari,2015,2100000,2406,LägenhetLägenhet,NA,2184,1971,HSB Anderstorp, Markus Elias , Länsförsäkringar Fastighetsförmedling Solna 
Stockholms,Vällingby,Ångermannagatan,158,Ångermannagatan 158,2,58.5,1855000,13,februari,2015,1855000,3430,LägenhetLägenhet,NA,4560,1954,HSB:s Brf Ritstiftet, Johanna Eriksson , Svensk Fastighetsförmedling 
Solna,Hagalund,Kyrkbacken,33,Kyrkbacken 33 vån 3,1,18.5,1420000,13,februari,2015,1095000,1218,LägenhetLägenhet,3,NA,1973,Brf Kyrkbacken i Solna, Robert Solna , Svensk Fastighetsförmedling 
Stockholms,Bromma,Galonvägen,46,Galonvägen 46,1.5,41,2360000,13,februari,2015,2360000,2282,LägenhetLägenhet,NA,9012,1942,Brf Riksby, Tomas Ekstrom , Notar 
Nacka,Finntorp,Finntorpsvägen,3,Finntorpsvägen 3 2tr,1,23.5,1760000,13,februari,2015,1450000,1470,LägenhetLägenhet,2,NA,NA,Brf Bergängen i Nacka, Mikaela Källroos , Notar 
Stockholms,Årsta,Hjälmarsvägen,17,Hjälmarsvägen 17,2.5,54,2450000,13,februari,2015,2250000,3495,LägenhetLägenhet,NA,4800,1945,Stockholmshus nr 8, Kimberly Pändel , SkandiaMäklarna Årsta 
Solna,Råsunda,Kruthusbacken,82,Kruthusbacken 82A 2 tr,1.5,40,2200000,13,februari,2015,1895000,2800,LägenhetLägenhet,2,NA,1939,Kruthusbacken, Marcus Lowenhoff , Länsförsäkringar Fastighetsförmedling Solna 
Sundbybergs,Centrala,Tulegatan,27,Tulegatan 27A,2,38.9,2360000,13,februari,2015,1995000,2422,LägenhetLägenhet,NA,4800,1939,Brf Hejaren 3, Lina Wreje , Svenska Mäklarhuset Sundbyberg 
Nacka,Henriksdalsberget,Henriksdalsringen,55,Henriksdalsringen 55,3,67,2400000,13,februari,2015,1895000,3483,LägenhetLägenhet,NA,5800,1970,Brf Henriksdalshöjden, Johan Stenis , Fastighetsbyrån Nacka 
Solna,Råsunda,Vasavägen,31,Vasavägen 31 1 tr,1.5,36,2050000,13,februari,2015,1950000,2508,LägenhetLägenhet,1,6240,1943,Brf Framnäs 2, Adam Bäckström , Svenska Mäklarhuset Solna 
Nacka,Saltsjöbaden,Syrenparken,12,Syrenparken 12,3,74,2000000,13,februari,2015,2000000,4746,LägenhetLägenhet,NA,1680,1979,Brf Syrenparken, Angelica Gedlund , Fastighetsbyrån Nacka 
Stockholms,Bromma,Broderivägen,21,Broderivägen 21 2 tr,2,43,2175000,12,februari,2015,2175000,2952,LägenhetLägenhet,2,5002,1946,Brf Knypplerskan 4, Joel Beckfriis , HusmanHagberg Bromma 
Stockholms,Bromma,Ståltrådsvägen,36,Ståltrådsvägen 36,2.5,52.3,2310000,12,februari,2015,1895000,2622,LägenhetLägenhet,NA,3463,1945,Brf Järnheden, Joel Beckfriis , HusmanHagberg Bromma 
Stockholms,Vasastan/Odenplan,Luntmakargatan,85,Luntmakargatan 85,1,22,2350000,12,februari,2015,2095000,1344,LägenhetLägenhet,NA,4364,1945,Brf Blompottan 5, Caroline Gergils , Vasastansmäklarna 
Stockholms,Bromma,Almstigen,7,Almstigen 7,2,41,2000000,12,februari,2015,NA,3283,LägenhetLägenhet,NA,NA,1943,HSB:s Brf Lödaren i Stockholm, emailprotected , Svenska Mäklarhuset Bromma 
Stockholms,Kungsholmen,Orvar Odds väg,10,Orvar Odds väg 10 vån 1,1,29,2450000,12,februari,2015,2450000,1734,LägenhetLägenhet,1,5640,1935,Brf Mälarbröderna 2, Johannah Adler , Svensk Fastighetsförmedling 
Stockholms,Bromma,Blackebergsplan,10,Blackebergsplan 10,2,70,1890000,12,februari,2015,1890000,4505,LägenhetLägenhet,NA,3192,2001,Brf Höjdpunkten, Angelica Liljeqvist , Notar 
Stockholms,Hässelby,Loviselundsvägen,19,Loviselundsvägen 19B,1,42,1325000,12,februari,2015,1125000,3303,LägenhetLägenhet,NA,4400,2005,Brf: Tapetrabatten 3, Alex Baz , Fastighetsbyrån Hässelby 
Nacka,Saltsjöbaden,Sturevägen,12,Sturevägen 12,2.5,58.3,1850000,12,februari,2015,1750000,4347,LägenhetLägenhet,NA,4000,1988,Brf Neglinge Torg nr2, Angelica Gedlund , Fastighetsbyrån Nacka 
Stockholms,Traneberg,Kinnekullevägen,41,Kinnekullevägen 41,1,39,2115000,12,februari,2015,1895000,2887,LägenhetLägenhet,NA,4100,1937,HSB Brf Kinnekulle 162, Anna Olofson , Fastighetsbyrån Bromma 
Nacka,Saltsjöbaden,Freyvägen,3,Freyvägen 3,3,72,2100000,12,februari,2015,1950000,4660,LägenhetLägenhet,NA,2337,1964,Brf Island, Tommie Tiberg , Mäklarringen Nacka 
Stockholms,Riksby,Kvarnbacksvägen,103,Kvarnbacksvägen 103,2,41,2180000,12,februari,2015,1950000,2282,LägenhetLägenhet,NA,4165,1942,Brf Riksby, Isabelle Leontein fd Matsson , Fastighetsbyrån Bromma 
Stockholms,Riksby,Dukvägen,19,Dukvägen 19,2,51,2500000,12,februari,2015,2195000,2519,LägenhetLägenhet,NA,4582,1942,Brf Brickbandet, Isabelle Leontein fd Matsson , Fastighetsbyrån Bromma 
Stockholms,Kungsholmen,Wennerbergsgatan,6,Wennerbergsgatan 6B 2tr,1,30,2500000,12,februari,2015,2200000,1762,LägenhetLägenhet,2,4688,1944,Brf Signalpatrullen 13, Erik Sandh , HusmanHagberg Kungsholmen 
Stockholms,Årsta,Sköntorpsvägen,115,Sköntorpsvägen 115 5tr,1,32,2260000,12,februari,2015,1875000,2226,LägenhetLägenhet,5,4800,1962,Brf Närdingen 1, Michel Warnie , Fastighetsbyrån Årsta 
Nacka,Jarlaberg,Diligensvägen,104,Diligensvägen 104,2,63,1895000,12,februari,2015,1895000,4633,LägenhetLägenhet,NA,4500,1990,HSB:s Brf Fjädern nr 622, Sandra Enasen , Fastighetsbyrån Nacka 
Stockholms,Vasastan/Odenplan,Frejgatan,57,Frejgatan 57 1 tr,1,25,2400000,11,februari,2015,1950000,1803,LägenhetLägenhet,1,4800,1924,Brf Nejlikan 12, Mats Andersson , Vasastansmäklarna 
Stockholms,Gärdet,Rindögatan,5,Rindögatan 5 7 tr,1,33,2500000,11,februari,2015,2475000,2165,LägenhetLägenhet,7,4800,1943,Brf Arméfördelningen 2, Jan Borild , Bostadsrättsspecialisten 
Nacka,Älta,Stensövägen,5,Stensövägen 5 4tr,2,59,2010000,11,februari,2015,2010000,3520,LägenhetLägenhet,4,2988,1971,NA, Rebecca Nowicka , Mäklarhuset Älta 
Sundbybergs,Centrala,Bergsgatan,16,Bergsgatan 16A vån 4,1.5,49,2450000,11,februari,2015,2095000,3158,LägenhetLägenhet,4,4764,1937,Brf Hejaren 1, Hanna Rosenqvist , Notar 
Stockholms,Aspudden,Hägerstensvägen,148,Hägerstensvägen 148,2,51.5,2465000,11,februari,2015,2350000,2802,LägenhetLägenhet,NA,3900,1945,HSB:s Brf Rödstjärten, Mattias Abraham , Svenska Mäklarhuset HägerstenLiljeholmen 
Stockholms,Johanneshov,Burspråksvägen,2,Burspråksvägen 2 2tr,1,38,2250000,11,februari,2015,1895000,2445,LägenhetLägenhet,2,6084,1942,Brf Kupolen 5, emailprotected , Notar 
Stockholms,Årsta,Bråviksvägen,14,Bråviksvägen 14,2,39.5,2320000,11,februari,2015,1900000,2753,LägenhetLägenhet,NA,3300,1944,HSB:s brf Bråviken 138, Lisa Ydeskog , Svensk Fastighetsförmedling 
Solna,Gamla,Förrådsgatan,7,Förrådsgatan 7,1.5,42,2410000,11,februari,2015,2095000,2220,LägenhetLägenhet,NA,6636,1944,Brf Apeln 1, Ulrika Detlofsson , Notar 
Stockholms,Liljeholmen/Nybodahöjden,Nybodaringen,39,Nybodaringen 39 1 tr,1.5,36,2240000,11,februari,2015,2240000,2936,LägenhetLägenhet,1,NA,1936,Brf Nybodaberget, Anna Skjulstad , SkandiaMäklarna Liljeholmen 
Stockholms,Gröndal,Sjöbjörnsvägen,23,Sjöbjörnsvägen 23  tr,1,35.5,2210000,11,februari,2015,1995000,3253,LägenhetLägenhet,NA,2640,1904,Brf Taljan nr 22, Andreas Koskinas , SkandiaMäklarna Liljeholmen 
Nacka,Västra,Skarpövägen,39,Skarpövägen 39,1.5,37,1405000,11,februari,2015,1295000,2848,LägenhetLägenhet,NA,3600,1970,Brf Skarpöhöjden, Vasilis Stavropoulos , Södermäklarna Enskede 
Nacka,Nacka,Serenadvägen,19,Serenadvägen 19,2,59.5,2500000,11,februari,2015,2650000,3620,LägenhetLägenhet,NA,3600,2009,HSB:s Brf Palatinen, Daniel Eriksson , Fastighetsbyrån Nacka 
Solna,Vasalund/Råsunda,Klövervägen,3,Klövervägen 3 2 tr,1,24,1800000,11,februari,2015,1495000,1441,LägenhetLägenhet,2,4320,1943,Brf Sladden 5 & 6, Adam Bäckström , Svenska Mäklarhuset Solna 
Sundbybergs,Ursvik,Marieborgsgatan,2,Marieborgsgatan 2,1,36,2030000,11,februari,2015,1595000,1887,LägenhetLägenhet,NA,3900,2011,Brf Ursvikshöjden, Gabriel Hadad , Fastighetsbyrån Solna 
Stockholms,Hässelby,Aprikosgatan,17,Aprikosgatan 17b,2,62.5,1800000,11,februari,2015,1575000,3595,LägenhetLägenhet,NA,4260,2002,Paradsängen, Emelie Lagerqvist , Svensk Fastighetsförmedling 
Solna,Solna/Järvastaden,Brotorpsvägen,4,Brotorpsvägen 4 2 tr,1,30,1915000,11,februari,2015,1795000,2059,LägenhetLägenhet,2,3720,NA,Stensötan i Järvastaden, Jennifer Alm , Länsförsäkringar Fastighetsförmedling Solna 
Stockholms,Bromma,Aspstigen,1,Aspstigen 1,2,41,2285000,10,februari,2015,1695000,3066,LägenhetLägenhet,NA,4800,1944,HSB:s Brf Lödaren, Joel Beckfriis , HusmanHagberg Bromma 
Stockholms,Högalid,Marmorgatan,13,Marmorgatan 13,2,71,2400000,10,februari,2015,1995000,4624,LägenhetLägenhet,NA,5000,1950,Marmorlunden Bostadsrättsförening, Alex Edenvik , Fastighetsbyrån Södermalm 
Stockholms,Bromma,Björketorpsvägen,11,Björketorpsvägen 11,1,28,1650000,10,februari,2015,1295000,1850,LägenhetLägenhet,NA,4200,NA,NA, Johan Sionas , Mäklarhuset Ekerö 
Solna,Järvastaden,Dammtorps Allé,11,Dammtorps Allé 11 3tr,1.5,38,2080000,10,februari,2015,1895000,2715,LägenhetLägenhet,3,NA,2015,Liljekonvaljen, Ferhat Can , Notar 
Stockholms,Södermalm,Hornsgatan,151,Hornsgatan 151,1,23,2370000,10,februari,2015,1895000,1745,LägenhetLägenhet,NA,4600,1931,NA, Maria Rydingstam , Erik Olsson Fastighetsförmedling 
Nacka,Jarlaberg,Trillans väg,6,Trillans väg 6,3,63,2500000,10,februari,2015,2500000,4352,LägenhetLägenhet,NA,9312,1990,HSB:s Brf Uttern nr 284, Louise Samsioe , Svensk Fastighetsförmedling 
Stockholms,Bromma/Annedal,Tummelisas gata,3,Tummelisas gata 3,2,55,2395000,10,februari,2015,2395000,3606,LägenhetLägenhet,NA,NA,NA,Brf Trollskogen, Andreas Pettersson , Notar 
Stockholms,Vällingby,Härjedalsgatan,11,Härjedalsgatan 11 3 tr,3,74,2055000,10,februari,2015,1795000,3712,LägenhetLägenhet,3,5350,1956,Brf Stämpeldynan 1, Robert Thunér , Fastighetsbyrån Vällingby 
Solna,Haga,Råsundavägen,7,Råsundavägen 7 2 tr,2,60,2500000,10,februari,2015,2495000,2991,LägenhetLägenhet,2,4200,1932,Brf Facklan 3, Jonas Franzén , Svensk Fastighetsförmedling 
Stockholms,Årsta,Bränningevägen,38,Bränningevägen 38,2,56,2500000,10,februari,2015,2095000,4360,LägenhetLägenhet,NA,2628,NA,Brf Bränningen, Sara Kristensen , Svensk Fastighetsförmedling 
Stockholms,Kungsholmen,Badstrandsvägen,19,Badstrandsvägen 19 2tr,2.5,38,2430000,10,februari,2015,1995000,2480,LägenhetLägenhet,2,NA,NA,Brf Mangeln Nr 14, Elin Siborne , Svensk Fastighetsförmedling 
Stockholms,Södermalm,Siargatan,9,Siargatan 9,1,28,2500000,10,februari,2015,1950000,1442,LägenhetLägenhet,NA,4800,1965,Brf Söders Hjärta, Elin Bellander , Svensk Fastighetsförmedling 
Nacka,Skogalundsklippan,Skogalundsklippan,30,Skogalundsklippan 30,2,51.5,2100000,10,februari,2015,1495000,3412,LägenhetLägenhet,NA,4680,1984,Brf Skogalundsklippan, Ina Olehed , Svensk Fastighetsförmedling 
Stockholms,Årsta,Siljansvägen,51,Siljansvägen 51,2,53.5,2500000,10,februari,2015,2195000,3135,LägenhetLägenhet,NA,NA,1947,Brf Grängen, Monia Belgacem , Notar 
