"city","area","street","street_number","address","rooms","kvm","price","day_of_month_sold","month_sold_swedish","year_sold","asking_price","avgift","type","floor","running_costs","year_built","hoa","agent_name","agency"
"Stockholms","stockholms","other",56,"other",1,34,2050000,16,"mars",2019,1950000,2002,"apartment",5,3955,1952,"other","other","skandiamäklarnaårsta"
"Nacka","västra","skarpövägen",49,"other",1.5,37,1495000,15,"mars",2019,1495000,2934,"apartment",2,4100,1970,"brfskarpöhöjden","danieleriksson","fastighetsbyrånnacka"
"Stockholms","hässelby","other",116,"other",1,34.9,1700000,15,"mars",2019,1750000,1952,"apartment",3,3200,2019,"other","jimmysolkarin","fastighetsbyrånhässelby"
"Stockholms","vällingby","jämtlandsgatan",114,"other",2,59,2350000,15,"mars",2019,2095000,3312,"apartment",3,5600,1952,"brfritbrädet1","jimmysolkarin","fastighetsbyrånvällingby"
"Sundbybergs","sundbyberg","other",7,"other",2,55,2350000,15,"mars",2019,2350000,3198,"apartment",2,4000,2017,"other","victoraghester","svenskamäklarhusetsundbyberg"
"Stockholms","kungsholmen","other",3,"other",2.5,40,2200000,15,"mars",2019,2200000,2656,"apartment",6,4509,1932,"other","other","mäklarhusetstockholminnerstan"
"Stockholms","vällingby","mörsilsgatan",8,"other",1,29,1570000,15,"mars",2019,1395000,1997,"apartment",6,2400,1955,"other","other","länsförsäkringarfastighetsförmedlingstockholmvällingby"
"Solna","solna","other",5,"other",2,35,2280000,15,"mars",2019,1995000,2178,"apartment",3,6552,1961,"other","other","notar"
"Stockholms","östermalm","other",7,"other",1,36,2280000,15,"mars",2019,1995000,1885,"apartment",5,4407,1968,"other","other","notar"
"Solna","råsunda","other",7,"other",1.5,33,2500000,15,"mars",2019,2195000,2315,"apartment",7,8856,1939,"other","other","skandiamäklarnasolna"
"Solna","bergshamra","other",18,"other",1,34,2460000,15,"mars",2019,1895000,1416,"apartment",5,3900,1960,"other","other","erikolssonfastighetsförmedling"
"Sundbybergs","sundbyberg","other",3,"other",2,47,2210000,15,"mars",2019,2210000,2733,"apartment",3,3756,2018,"other","victoraghester","svenskamäklarhusetsundbyberg"
"Stockholms","vällingby","kirunagatan",76,"other",1,26,1550000,14,"mars",2019,1395000,1561,"apartment",1,2700,1954,"brfkapprocken","yosefjlahlou","fastighetsbyrånvällingby"
"Stockholms","stockholms","other",10,"other",2,45,2500000,14,"mars",2019,2275000,2458,"apartment",4,4800,1945,"other","other","svenskfastighetsförmedlingårsta"
"Sundbybergs","sundbyberg","other",5,"other",2,55,2390000,14,"mars",2019,2390000,3198,"apartment",2,3756,2018,"other","victoraghester","svenskamäklarhusetsundbyberg"
"Stockholms","bromma","other",20,"other",2,55,2300000,14,"mars",2019,2190000,2430,"apartment",4,5640,1952,"brfsmålänningen3","andreasnilsson","notar"
"Stockholms","vällingby","jämtlandsgatan",74,"other",1,24,1540000,14,"mars",2019,1550000,1498,"apartment",5,3684,1954,"brfritbrädet1","niclasholmberg","svenskamäklarhusetvällingby"
"Stockholms","hässelby","astrakangatan",4,"other",3,73,2000000,14,"mars",2019,1975000,4332,"apartment",10,5081,1956,"other","other","notar"
"Stockholms","vällingby","other",11,"other",2,60,2165000,14,"mars",2019,1495000,3604,"apartment",5,2400,1955,"other","other","other"
"Stockholms","bromma","other",47,"other",1.5,35,2425000,14,"mars",2019,2095000,2608,"apartment",4,4000,2008,"other","joelbeckfriis","husmanhagbergbromma"
"Nacka","jarlaberg","other",75,"other",3,72,2495000,14,"mars",2019,2495000,4818,"apartment",3,4800,1989,"other","other","other"
"Stockholms","södermalm","other",22,"other",1,25.7,2500000,14,"mars",2019,2295000,1604,"apartment",3,4100,1933,"other","other","bosthlmfastighetsmäklareab"
"Stockholms","vällingby","vittangigatan",25,"other",1,35,2000000,13,"mars",2019,1695000,2275,"apartment",5,3749,1955,"brffyrfärgspennan1","yosefjlahlou","fastighetsbyrånvällingby"
"Sundbybergs","sundbyberg","other",3,"other",2,55,2300000,13,"mars",2019,2300000,3198,"apartment",1,3756,2018,"other","victoraghester","svenskamäklarhusetsundbyberg"
"Stockholms","blackeberg","other",46,"other",1,32,1960000,13,"mars",2019,1990000,2350,"apartment",4,3000,1981,"other","other","other"
"Sundbybergs","sundbybergs","other",28,"other",2,44,2300000,13,"mars",2019,2195000,2512,"apartment",1,4606,2014,"other","ylvagauffin","länsförsäkringarfastighetsförmedlingsolna"
"Solna","solna","råsundavägen",134,"råsundavägen134",1,24,2150000,13,"mars",2019,1795000,2068,"apartment",4,5448,1951,"other","other","notar"
"Nacka","nacka","other",3,"other",1,38,2375000,13,"mars",2019,1995000,2676,"apartment",5,4200,1963,"other","other","länsförsäkringarfastighetsförmedlingnacka"
"Stockholms","bromma","other",10,"other",2,46,2315000,13,"mars",2019,2195000,2882,"apartment",33,3240,1940,"other","other","other"
"Stockholms","kungsholmen","other",48,"other",1,27,2265000,13,"mars",2019,1995000,1536,"apartment",4,6096,1931,"other","other","erikolssonfastighetsförmedling"
"Stockholms","bromma","bäckbornasväg",9,"other",2.5,66.5,2050000,13,"mars",2019,2000000,4307,"apartment",3,5488,1991,"other","niklasbergsten","husmanhagbergbromma"
"Stockholms","hässelby","other",12,"enspännargatan12a",1,33,1550000,12,"mars",2019,1395000,1994,"apartment",2,3000,2018,"other","other","fastighetsbyrånhässelby"
"Nacka","nacka","other",26,"other",1.5,56,2350000,12,"mars",2019,2350000,3127,"apartment",5,4709,1994,"other","other","fastighetsbyrånnacka"
"Nacka","saltängen","ugglevägen",5,"other",2,38.3,2280000,12,"mars",2019,1995000,3402,"apartment",3,3240,1941,"brfnackahusiekängen","other","länsförsäkringarfastighetsförmedlingnacka"
"Stockholms","aspudden","other",11,"other",1,32,2450000,12,"mars",2019,1895000,1825,"apartment",4,3835,1946,"other","other","notar"
"Sundbybergs","centrala","other",4,"other",1.5,28,2350000,12,"mars",2019,1995000,1398,"apartment",5,4014,1946,"other","michellecolegate","notar"
"Stockholms","gärdet","other",10,"other",1,24,2400000,12,"mars",2019,1995000,1186,"apartment",3,3360,1953,"other","other","notar"
"Sundbybergs","hallonbergen","other",38,"other",2,54,1810000,12,"mars",2019,1695000,2534,"apartment",3,2220,1968,"other","other","skandiamäklarnasundbyberg"
"Solna","hagalund","fogdevreten",14,"fogdevreten14",1,34,2050000,12,"mars",2019,1995000,2150,"apartment",3,3200,1972,"brftomteboda1isolna","other","svenskamäklarhusetsolna"
"Stockholms","södermalm","other",60,"other",1,28,2500000,12,"mars",2019,2500000,1700,"apartment",2,2400,1935,"other","other","bosthlmfastighetsmäklareab"
"Stockholms","vällingby","other",21,"other",2,42,2300000,11,"mars",2019,2300000,2955,"apartment",4,4400,2012,"other","yosefjlahlou","fastighetsbyrånvällingby"
"Nacka","saltängen","ugglevägen",25,"other",2,53,2450000,10,"mars",2019,2350000,3358,"apartment",3,4294,1952,"other","other","svenskfastighetsförmedlingnacka"
"Sundbybergs","sundbyberg","other",87,"other",2,54,2400000,10,"mars",2019,2295000,3597,"apartment",3,5756,2018,"other","victoraghester","svenskamäklarhusetsundbyberg"
"Nacka","nacka","betsövägen",6,"other",1.5,41,1500000,10,"mars",2019,1395000,2714,"apartment",5,3900,1969,"other","jesperlindgren","bosthlmfastighetsmäklareab"
"Solna","solna","other",3,"other",1.5,39,1780000,9,"mars",2019,1495000,2329,"apartment",1,3993,1946,"other","ylvagauffin","länsförsäkringarfastighetsförmedlingsolna"
"Stockholms","södermalm","other",57,"other",1,26,2470000,9,"mars",2019,2295000,1400,"apartment",3,5100,1931,"other","other","other"
"Stockholms","hässelby","other",116,"other",1,26.4,1459000,8,"mars",2019,1459000,1482,"apartment",3,3000,2019,"other","jimmysolkarin","fastighetsbyrånhässelby"
"Nacka","älta","stensövägen",7,"other",1,18,1200000,8,"mars",2019,975000,1269,"apartment",4,2460,1967,"other","other","svenskfastighetsförmedlingnacka"
"Sundbybergs","sundbyberg","gamlaenköpingsvägen",182,"other",2,46,2250000,8,"mars",2019,1995000,2944,"apartment",4,3756,2016,"brfursvikskulle","victoraghester","svenskamäklarhusetsundbyberg"
"Stockholms","stockholms","other",2,"other",2,49,2400000,8,"mars",2019,1995000,3960,"apartment",3,6600,1944,"other","other","mäklarhusetstockholminnerstan"
"Nacka","nacka","other",7,"other",3,64.5,2140000,8,"mars",2019,1995000,4095,"apartment",1,7700,1960,"other","other","svenskamäklarhusetnacka"
"Stockholms","bromma","other",48,"other",2,53,2275000,8,"mars",2019,2275000,3993,"apartment",5,4852,1952,"other","noomiunéus","svenskamäklarhusetbromma"
"Stockholms","bromma","björketorpsvägen",11,"björketorpsvägen11",1,28,1770000,8,"mars",2019,1575000,1850,"apartment",4,3858,1967,"brflångskeppet","niklasbergsten","husmanhagbergbromma"
"Stockholms","årsta","other",7,"other",1,32.5,2230000,7,"mars",2019,1895000,2167,"apartment",3,4237,1945,"other","other","notar"
"Sundbybergs","ursvik","gamlaenköpingsvägen",174,"gamlaenköpingsvägen174",2,55,2300000,7,"mars",2019,1995000,2758,"apartment",3,4705,2013,"other","other","other"
"Stockholms","stockholms","snörmakarvägen",5,"other",2,42,2300000,7,"mars",2019,1995000,3750,"apartment",2,6360,1942,"other","other","länsförsäkringarfastighetsförmedlingstockholmbromma"
"Solna","hagalund","fogdevreten",8,"fogdevreten8",1,34,1995000,7,"mars",2019,1995000,2151,"apartment",3,3029,1973,"brftomteboda1isolna","other","notar"
"Stockholms","bromma","other",27,"other",1.5,38,2315000,7,"mars",2019,1995000,2568,"apartment",5,4500,1940,"other","other","notar"
"Stockholms","bromma","other",36,"other",1,34,2200000,7,"mars",2019,1995000,1927,"apartment",4,4800,2017,"other","other","other"
"Stockholms","bromma","other",28,"other",2,51,1795000,7,"mars",2019,1795000,4221,"apartment",2,4200,1930,"other","other","other"
"Stockholms","kungsholmen","other",5,"other",1,23,2330000,7,"mars",2019,1995000,1563,"apartment",4,2800,1933,"other","other","other"
"Solna","gamla","other",1,"other",1,19,1780000,7,"mars",2019,1595000,921,"apartment",3,4440,1951,"other","other","skandiamäklarnasolna"
"Nacka","nacka","other",27,"other",1,34,2315000,7,"mars",2019,1995000,2180,"apartment",10,3000,1963,"other","other","skandiamäklarnanacka"
"Stockholms","stockholms","other",5,"other",2,42,2225000,7,"mars",2019,1795000,2916,"apartment",4,4400,1940,"other","other","svenskamäklarhusetbromma"
"Nacka","nacka","other",32,"other",2,69,2195000,7,"mars",2019,2395000,4750,"apartment",2,5500,1991,"other","other","husmanhagbergnacka"
"Nacka","västra","ornövägen",16,"other",2,61,1830000,7,"mars",2019,1695000,3616,"apartment",2,4000,1970,"brfsockerbiten","other","erikolssonfastighetsförmedling"
"Stockholms","bromma","spångavägen",56,"other",1,42,2260000,7,"mars",2019,1995000,3140,"apartment",3,7040,1940,"other","other","husmanhagbergbromma"
"Sundbybergs","duvbo","other",2,"other",2,50,2495000,7,"mars",2019,2495000,2957,"apartment",5,4587,1932,"other","other","other"
"Stockholms","globen","other",33,"other",1,34,2500000,6,"mars",2019,1950000,1811,"apartment",3,3960,1944,"other","other","fastighetsbyrånenskede"
"Stockholms","vällingby","other",4,"other",2,54,2350000,6,"mars",2019,1895000,3281,"apartment",5,3900,2008,"other","other","fastighetsbyrånvällingby"
"Sundbybergs","centrala","tulegatan",6,"other",1.5,37,2300000,6,"mars",2019,1995000,2059,"apartment",4,6012,1936,"other","lisasimu","other"
"Sundbybergs","sundbybergs","mjölnerbacken",61,"other",2,52,2150000,6,"mars",2019,2150000,2627,"apartment",4,5175,1986,"other","michellecolegate","notar"
"Nacka","saltsjöbaden","ljuskärrsvägen",11,"other",3,77.8,1950000,6,"mars",2019,1995000,4811,"apartment",0,3712,1972,"brfljuskärrsberget1","other","husmanhagbergnacka"
"Stockholms","södermalm","other",3,"other",1,25.3,2470000,6,"mars",2019,2470000,1714,"apartment",4,4600,1927,"other","other","other"
"Stockholms","vällingby","other",15,"other",2,61,2170000,5,"mars",2019,2200000,3531,"apartment",4,300,2008,"other","other","fastighetsbyrånvällingby"
"Stockholms","vällingby","vittangigatan",35,"other",2,58,2065000,5,"mars",2019,1795000,3470,"apartment",1,4600,1953,"brffyrfärgspennan1","other","fastighetsbyrånvällingby"
"Stockholms","hässelby","maltesholmsvägen",154,"other",2,52,2200000,5,"mars",2019,1875000,3458,"apartment",3,4500,1957,"other","yosefjlahlou","fastighetsbyrånhässelby"
"Stockholms","bromma","other",37,"other",1,27,2200000,5,"mars",2019,1895000,1461,"apartment",6,3960,1938,"other","other","svenskfastighetsförmedlingbromma"
"Stockholms","bromma","other",203,"bällstavägen203",1,28,1825000,5,"mars",2019,1495000,3405,"apartment",4,3600,1938,"other","other","svenskfastighetsförmedlingbromma"
"Stockholms","bromma","other",20,"other",2,54,2475000,5,"mars",2019,2295000,3490,"apartment",2,4200,1952,"other","other","other"
"Stockholms","johanneshov","other",5,"other",1,28,2290000,5,"mars",2019,1875000,1576,"apartment",4,4740,1944,"other","other","erikolssonfastighetsförmedling"
"Stockholms","bromma","björnsonsgatan",142,"björnsonsgatan142",1,31,2250000,5,"mars",2019,1850000,1632,"apartment",6,3600,1952,"brfnorrmannen","other","svenskamäklarhusetbromma"
"Stockholms","årsta","other",16,"other",1.5,39.5,2500000,4,"mars",2019,1995000,2609,"apartment",2,3000,1963,"other","filiptentak","notar"
"Sundbybergs","sundbybergs","mjölnerbacken",24,"other",2,63,2375000,4,"mars",2019,2395000,2889,"apartment",2,5257,1985,"brfvikingen2","other","notar"
"Nacka","boo","other",3,"other",1,30,1595000,4,"mars",2019,1595000,2015,"apartment",3,4824,1963,"other","other","husmanhagbergnacka"
"Stockholms","brommaplan","other",7,"other",2,41,2430000,4,"mars",2019,1995000,2820,"apartment",5,3480,1944,"other","other","erikolssonfastighetsförmedling"
"Sundbybergs","ör","other",30,"other",1,50.5,2050000,3,"mars",2019,1995000,2445,"apartment",3,4444,1965,"other","sebastianscherdin","fastighetsbyrånsundbyberg"
"Stockholms","vällingby","other",21,"other",2,47,2370000,2,"mars",2019,1995000,3141,"apartment",12,7260,2012,"other","jimmysolkarin","fastighetsbyrånvällingby"
"Stockholms","traneberg","other",16,"other",1.5,37,2500000,2,"mars",2019,2295000,2179,"apartment",3,4800,1935,"other","other","länsförsäkringarfastighetsförmedlingstockholmbromma"
"Stockholms","bromma","other",57,"other",2,40,2275000,2,"mars",2019,1995000,2387,"apartment",1,5400,1937,"other","other","mäklarhusetstockholminnerstan"
"Stockholms","årsta","other",43,"other",2,45,2350000,1,"mars",2019,1995000,3116,"apartment",4,2592,1945,"other","other","fastighetsbyrånårsta"
"Stockholms","stora","other",21,"other",1,28,2330000,1,"mars",2019,1995000,1693,"apartment",1,3000,1935,"other","other","svenskfastighetsförmedlingsthlmkungsholmen"
"Stockholms","råcksta","östersundsgatan",7,"östersundsgatan7",1,42,1940000,1,"mars",2019,1695000,2342,"apartment",6,3489,1984,"other","other","svenskfastighetsförmedlingvällingbyhässelbyspånga"
"Stockholms","bromma","other",56,"other",1,34,2400000,1,"mars",2019,1995000,2853,"apartment",4,3750,2012,"other","victoraghester","svenskamäklarhusetsundbyberg"
"Nacka","finntorp","other",12,"other",1.5,48.5,2500000,1,"mars",2019,2295000,2493,"apartment",4,4200,1951,"brfbergängeninacka","other","skandiamäklarnanacka"
"Solna","solna","other",10,"other",1,24,2070000,1,"mars",2019,1795000,1760,"apartment",4,3809,1967,"other","other","other"
"Stockholms","vällingby","kirunagatan",15,"other",2,45,1900000,1,"mars",2019,2000000,3638,"apartment",8,4000,2006,"other","other","erikolssonfastighetsförmedling"
"Stockholms","bromma","other",26,"other",3,57,2200000,1,"mars",2019,2200000,4474,"apartment",4,3600,1930,"other","niklasbergsten","husmanhagbergbromma"
"Stockholms","bromma","other",51,"other",1,34,2200000,1,"mars",2019,2095000,1480,"apartment",3,4800,1943,"other","joelbeckfriis","husmanhagbergbromma"
"Stockholms","ekensberg","other",11,"other",1,20,2065000,28,"februari",2019,1595000,1269,"apartment",3,3158,1944,"other","other","fastighetsbyrånhägerstenälvsjö"
"Stockholms","gärdet","other",11,"other",1,38,2500000,28,"februari",2019,2600000,2323,"apartment",33,4887,1950,"other","other","other"
"Stockholms","mariehäll","other",12,"other",1,20,1525000,28,"februari",2019,1600000,1777,"apartment",3,2800,1952,"other","other","fastighetsbyrånbromma"
"Stockholms","bromma","other",44,"other",1.5,47,2400000,28,"februari",2019,2350000,2375,"apartment",5,3240,1928,"other","other","svenskfastighetsförmedlingbromma"
"Solna","huvudsta","other",6,"other",1,44.5,2380000,28,"februari",2019,1995000,2147,"apartment",2,9276,1962,"other","lisasimu","other"
"Stockholms","årsta","other",20,"other",1,46.5,2430000,28,"februari",2019,2075000,2892,"apartment",4,4281,1963,"other","other","svenskfastighetsförmedlingårsta"
"Stockholms","hässelby","other",116,"other",2,45.8,2040000,28,"februari",2019,2040000,2210,"apartment",1,4800,2018,"other","other","husmanhagbergvällingbyhässelbyspånga"
"Solna","solna","jungfrudansen",15,"other",1.5,41,2350000,28,"februari",2019,2250000,2372,"apartment",4,3100,1973,"brfjungfrudansen1","other","other"
"Stockholms","södermalm","tjärhovsgatan",22,"tjärhovsgatan223tr",1,20,2200000,28,"februari",2019,2200000,2369,"apartment",3,2125,1940,"brfdroskhästen17","other","husmanhagbergsödermalmgamlastan"
"Solna","huvudsta","other",4,"other",2,47,1900000,28,"februari",2019,2050000,2741,"apartment",3,4500,1965,"other","other","svenskamäklarhusetsolna"
"Stockholms","stockholms","sköntorpsvägen",111,"sköntorpsvägen111",1,31,2395000,28,"februari",2019,2395000,2157,"apartment",4,4500,1963,"brfnärdingen1","other","other"
"Solna","solna","other",31,"other",1,28,2175000,28,"februari",2019,1950000,1941,"apartment",8,3195,1959,"other","other","mohvsolna"
"Solna","hagalund","fogdevreten",10,"fogdevreten10",1,34,1905000,28,"februari",2019,1795000,2150,"apartment",3,3480,1972,"brftomteboda1isolna","other","erikolssonfastighetsförmedling"
